reduced_formulas,etl,htl,bandgap,device_stack,pce,etl_SMILES,htl_SMILES
Br100C86Cs14H451I200N151Pb100,"['TiO2-c', 'TiO2-mp']",['PTAA'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'PTAA', 'MoO3', 'Au']",15.3,"['O=[Ti]=O', 'O=[Ti]=O']",['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
Br100C87Cs13H435I200N174Pb100,['SnO2-c'],['Spiro-MeOTAD'],1.7200001834055634,"['SLG', 'FTO', 'SnO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Ag', 'ITO']",14.399999999999999,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br100Cs100Eu3I200Pb97,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",13.18,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br100Cs100Eu7I200Pb93,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",12.45,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br100Cs100Eu9I200Pb91,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",10.97,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br100Cs100EuI200Pb99,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",12.37,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br100Cs100I200La3Pb97,"['TiO2-c', 'TiO2-mp']",['none'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Carbon']",3.865,"['O=[Ti]=O', 'O=[Ti]=O']",['no_ctl']
Br100Cs100I200LaPb99,"['TiO2-c', 'TiO2-mp']",['none'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Carbon']",6.025,"['O=[Ti]=O', 'O=[Ti]=O']",['no_ctl']
Br100Cs100I200Pb97Sr3,"['TiO2-c', 'TiO2-mp']",['P3HT'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'P3HT', 'Au']",9.8,"['O=[Ti]=O', 'O=[Ti]=O']",['CCCCCCC1=CSC=C1']
Br100Cs100I200Pb99Sr,"['TiO2-c', 'TiO2-mp']",['P3HT'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'P3HT', 'Au']",8.3,"['O=[Ti]=O', 'O=[Ti]=O']",['CCCCCCC1=CSC=C1']
Br100Cs99I200Pb100Rb,"['TiO2-c', 'TiO2-mp']",['P3HT'],1.9000002025991691,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'P3HT', 'Au']",17.2,"['O=[Ti]=O', 'O=[Ti]=O']",['CCCCCCC1=CSC=C1']
Br1020C1900Cs100H9747I4980N3553Pb2000,['SnO2-np'],['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'SnO2-np', 'Perovskite', 'Spiro-MeOTAD', 'Graphite']",13.755,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['C60', 'BCP']",['NiO-c'],0.0,"['SLG', 'ITO', 'NiO-c', 'Perovskite', 'C60', 'BCP', 'Cu']",16.775,"['C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['O=[Ni]']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['C60', 'BCP']",['PEDOT:PSS'],0.0,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'C60', 'BCP', 'Ag']",14.7,"['C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
Br1020C1900Cs100H9823I4980N3477Pb2000,['Cr2O3'],['Spiro-MeOTAD'],1.5700001674108923,"['SLG', 'FTO', 'Cr2O3', 'Perovskite', 'Spiro-MeOTAD', 'Au']",14.75,['O=[Cr]O[Cr]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,['SnO2-QDs'],['Spiro-MeOTAD'],1.5500001652782696,"['SLG', 'FTO', 'SnO2-QDs', 'Perovskite', 'Spiro-MeOTAD', 'Au']",19.7,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['SnO2-QDs', 'PCBM-60']",['Spiro-MeOTAD'],1.5500001652782696,"['PEN', 'ITO', 'SnO2-QDs', 'PCBM-60', 'Perovskite', 'Spiro-MeOTAD', 'Au']",15.24,"['O=[Sn]=O', 'COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,['SnO2-c'],"['PDMS', 'CuSCN']",0.0,"['SLG', 'ITO', 'SnO2-c', 'Perovskite', 'PDMS', 'CuSCN', 'Au']",17.7,['O=[Sn]=O'],"['C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C(#N)[S-].[Cu+]']"
Br1020C1900Cs100H9823I4980N3477Pb2000,['SnO2-c'],['Spiro-MeOTAD'],0.0,"['SLG', 'ITO', 'SnO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",12.766666666666666,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,['SnO2-np'],['Spiro-MeOTAD'],1.5900001695435149,"['SLG', 'ITO', 'SnO2-np', 'Perovskite', 'Spiro-MeOTAD', 'Au']",18.2,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,['SnO2-np'],['Spiro-MeOTAD'],1.6000001706098266,"['SLG', 'ITO', 'SnO2-np', 'Perovskite', 'Spiro-MeOTAD', 'Au']",18.2,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,['TiO2-c'],['PTAA'],0.0,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",16.5,['O=[Ti]=O'],['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
Br1020C1900Cs100H9823I4980N3477Pb2000,['TiO2-c'],['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'AgAl']",16.666,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,['TiO2-c'],['Spiro-MeOTAD'],1.5500001652782696,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",18.15,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,['TiO2-c'],['Spiro-MeOTAD'],1.5700001674108923,"['SLG', 'FTO', 'TiO2-c', 'Perovskite', 'Spiro-MeOTAD', 'Au']",17.04,['O=[Ti]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['TiO2-c', 'PCBM-60']",['PTAA'],0.0,"['SLG', 'FTO', 'TiO2-c', 'PCBM-60', 'Perovskite', 'PTAA', 'Au']",17.1,"['O=[Ti]=O', 'COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1']",['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['TiO2-c', 'TiO2-mp']","['MoS2', 'Spiro-MeOTAD']",0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'MoS2', 'Spiro-MeOTAD', 'Au']",17.79,"['O=[Ti]=O', 'O=[Ti]=O']","['S=[Mo]=S', 'COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']"
Br1020C1900Cs100H9823I4980N3477Pb2000,"['TiO2-c', 'TiO2-mp']",['PTAA'],0.0,"['SLG', 'ITO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'PTAA', 'Au']",19.060000000000002,"['O=[Ti]=O', 'O=[Ti]=O']",['CC1=CC(=C(C(=C1)C)N(C2=CC=CC=C2)C3=CC=CC=C3)C']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",14.88,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],1.6100001716761378,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Ag', 'ITO']",15.033333333333333,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['TiO2-c', 'TiO2-mp']",['none'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Carbon']",10.635,"['O=[Ti]=O', 'O=[Ti]=O']",['no_ctl']
Br1020C1900Cs100H9823I4980N3477Pb2000,"['TiO2-c', 'TiO2-nw']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-nw', 'Perovskite', 'Spiro-MeOTAD', 'AgAl']",18.313333333333333,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1020C1900Cs100H9823I4980N3477Pb2000,['none'],['Spiro-MeOTAD'],1.5700001674108923,"['SLG', 'FTO', 'Perovskite', 'Spiro-MeOTAD', 'Au']",13.16,['no_ctl'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br102C191Cs10H987I500N350Pb200,"['PCBM-60', 'BCP']",['NiO'],0.0,"['SLG', 'FTO', 'NiO-np', 'Perovskite', 'PCBM-60', 'BCP', 'Au']",16.03,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1=CC(=CN=C1)C(=O)O']
Br102C191Cs10H987I500N350Pb200,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",13.823333333333332,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br1033C1600Cs900H2400I2067N200Pb1000,['SnO2-np'],['Spiro-MeOTAD'],0.0,"['SLG', 'ITO', 'SnO2-np', 'Perovskite', 'Spiro-MeOTAD', 'Au']",9.46,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br10C10H59I28N11Pb10,['SnO2-np'],['Spiro-MeOTAD'],0.0,"['SLG', 'ITO', 'SnO2-np', 'Perovskite', 'Spiro-MeOTAD', 'Au']",17.67,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br10C17Cs3H87I50N32Pb20,['ZnO-c'],['Spiro-MeOTAD'],0.0,"['SLG', 'ITO', 'ZnO-c', 'Perovskite', 'Spiro-MeOTAD', 'Ag']",15.525,['O=[Zn]'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br10C18Cs2H93I50N33Pb10Sn10,"['PCBM-60', 'C60', 'BCP']",['PEDOT:PSS'],1.3100001396867953,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'C60', 'BCP', 'Ag']",12.215,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
Br10C18Cs2H93I50N33Pb15Sn5,"['PCBM-60', 'C60', 'BCP']",['PEDOT:PSS'],1.3600001450183525,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'C60', 'BCP', 'Ag']",14.66,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
Br10C18Cs2H93I50N33Pb20,"['PCBM-60', 'C60', 'BCP']",['PEDOT:PSS'],1.5900001695435149,"['SLG', 'ITO', 'PEDOT:PSS', 'Perovskite', 'PCBM-60', 'C60', 'BCP', 'Ag']",9.010000000000002,"['COC(=O)CCCC1(C23C14C5=C6C7=C8C5=C9C1=C5C%10=C%11C%12=C%13C%10=C%10C1=C8C1=C%10C8=C%10C%14=C%15C%16=C%17C(=C%12C%12=C%17C%17=C%18C%16=C%16C%15=C%15C%10=C1C7=C%15C1=C%16C(=C%18C7=C2C2=C%10C(=C5C9=C42)C%11=C%12C%10=C%177)C3=C16)C%14=C%138)C1=CC=CC=C1', 'C12=C3C4=C5C6=C1C7=C8C9=C1C%10=C%11C(=C29)C3=C2C3=C4C4=C5C5=C9C6=C7C6=C7C8=C1C1=C8C%10=C%10C%11=C2C2=C3C3=C4C4=C5C5=C%11C%12=C(C6=C95)C7=C1C1=C%12C5=C%11C4=C3C3=C5C(=C81)C%10=C23', 'CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5']",['C1COC2=CSC=C2O1.C1=CC=C(C=C1)C=CS(=O)(=O)O']
Br10C18Cs2H93I50N33Pb20,['SnO2-np'],['Spiro-MeOTAD'],1.6300001738087604,"['SLG', 'ITO', 'SnO2-np', 'Perovskite', 'Spiro-MeOTAD', 'Au']",14.7,['O=[Sn]=O'],['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
Br10C18Cs2H93I50N33Pb20,"['TiO2-c', 'TiO2-mp']",['Spiro-MeOTAD'],0.0,"['SLG', 'FTO', 'TiO2-c', 'TiO2-mp', 'Perovskite', 'Spiro-MeOTAD', 'Au']",13.4,"['O=[Ti]=O', 'O=[Ti]=O']",['COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC4=C(C=C3)C5=C(C46C7=C(C=CC(=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)C1=C6C=C(C=C1)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC)C=C(C=C5)N(C1=CC=C(C=C1)OC)C1=CC=C(C=C1)OC']
